Age,Gender,Income,Occupation,Awareness,Purchase_Frequency,Environmental_Concern,Health_Concern,Social_Influence,Price_Sensitivity,Availability_Issue,Preferred_Category,Certification_Importance,Reviews_Importance,Brand_Story_Importance,UI_Expectation,Delivery_Expectation,Purchase_Intent
40,Other,Low,Student,5,Occasionally,2,3,1,4,1,Home Products,4,5,2,5,2,2.0462022587612196
34,Male,Medium,Student,4,Rarely,4,5,2,1,4,Personal Care,3,4,2,4,5,3.975772647855039
26,Female,Low,Student,5,Occasionally,3,2,1,3,2,Fashion,3,4,3,4,2,2.3525876419256266
20,Other,Medium,Student,1,Rarely,5,2,3,4,2,Fashion,4,4,1,4,4,1.909487426329461
37,Female,Medium,Working Professional,1,Frequently,2,3,2,3,1,Food,5,5,4,3,2,2.2983252107101118
43,Male,Low,Student,1,Rarely,2,3,2,2,4,Personal Care,2,3,2,5,2,1.0
34,Female,Low,Working Professional,2,Rarely,3,2,3,4,1,Food,3,3,4,3,4,1.0
44,Male,Medium,Working Professional,5,Frequently,3,4,1,3,2,Personal Care,3,2,2,5,2,3.029775834085381
27,Female,Low,Working Professional,1,Occasionally,3,5,4,3,3,Fashion,5,4,4,3,5,1.0
20,Male,Low,Student,4,Frequently,4,4,2,2,1,Home Products,3,4,2,4,4,3.5088659177944153
35,Female,Medium,Student,2,Rarely,2,4,3,1,2,Food,4,4,1,5,5,1.0
35,Female,High,Working Professional,4,Rarely,3,4,3,1,3,Food,5,2,2,4,2,4.375905143361176
34,Female,Low,Student,5,Occasionally,5,2,2,4,3,Home Products,3,4,1,5,3,3.389748202938472
41,Female,Medium,Student,3,Frequently,2,3,1,2,4,Personal Care,5,3,2,5,5,2.6160884721512305
20,Female,Medium,Student,4,Rarely,2,4,1,4,4,Fashion,5,4,4,3,5,2.7396864049097505
20,Female,Medium,Student,3,Frequently,4,2,2,1,2,Fashion,3,2,3,3,2,1.840798966194746
23,Male,High,Working Professional,2,Occasionally,2,5,3,2,1,Personal Care,3,5,2,4,3,1.5399087090749946
30,Female,Medium,Student,4,Frequently,3,3,2,5,3,Food,3,5,2,4,4,1.0
41,Male,High,Student,4,Rarely,3,5,4,5,4,Home Products,5,3,1,5,3,4.194518147916887
32,Female,Low,Student,2,Rarely,5,4,4,2,4,Food,4,3,4,5,4,1.211817856330167
42,Male,Low,Student,2,Frequently,2,3,1,5,1,Personal Care,4,3,1,3,2,1.0
26,Male,High,Student,1,Frequently,2,4,4,3,4,Home Products,2,5,4,3,3,2.3250406433846873
21,Female,Medium,Student,5,Occasionally,4,3,3,3,2,Food,3,4,4,3,2,4.234245052922272
31,Male,Low,Student,4,Rarely,3,4,4,3,1,Personal Care,4,2,1,3,5,2.0491574510940147
22,Male,Medium,Working Professional,4,Rarely,5,5,2,1,3,Personal Care,2,2,3,3,3,1.793914763576051
19,Female,High,Student,2,Occasionally,3,5,3,2,2,Home Products,2,4,4,5,4,2.3310727301955376
28,Female,High,Student,2,Rarely,2,4,1,5,3,Home Products,3,5,3,5,5,1.3331353418183398
26,Female,Medium,Student,5,Rarely,2,3,1,1,3,Food,2,5,1,4,4,2.9239507429325187
41,Male,High,Student,2,Rarely,5,5,4,5,4,Personal Care,4,2,3,5,5,1.7944414317391382
20,Female,Low,Working Professional,3,Occasionally,2,3,1,1,2,Fashion,2,3,4,3,4,1.7619385450403926
44,Male,Low,Student,3,Rarely,5,3,2,1,2,Personal Care,2,3,1,5,4,2.105955556985064
26,Female,Medium,Student,3,Occasionally,5,5,3,5,1,Fashion,4,2,3,5,2,3.3587155967502684
20,Female,Low,Student,3,Occasionally,3,2,2,5,2,Home Products,2,2,1,5,5,2.0017916341308326
42,Female,Medium,Working Professional,5,Occasionally,5,2,2,4,1,Fashion,2,4,1,4,2,2.8632498739630523
19,Male,Medium,Student,4,Occasionally,2,3,2,1,2,Food,5,4,3,4,2,2.1560377224959293
29,Male,Medium,Working Professional,3,Rarely,4,5,2,3,3,Food,2,4,4,5,2,3.6238064217418113
27,Male,Low,Student,2,Occasionally,4,2,3,2,1,Fashion,2,4,4,5,2,2.056521572998413
26,Male,Low,Working Professional,3,Frequently,2,4,3,4,2,Fashion,5,4,4,3,4,1.5310022729407766
32,Male,Medium,Working Professional,5,Occasionally,4,3,2,4,1,Home Products,5,4,4,4,2,2.577666222942029
25,Female,Medium,Student,2,Frequently,4,2,2,5,4,Home Products,5,3,2,3,2,1.0
42,Male,Medium,Student,3,Occasionally,5,5,1,4,4,Fashion,3,2,1,3,2,1.5099305312605082
22,Female,Medium,Student,4,Occasionally,4,5,1,5,1,Fashion,3,5,1,5,4,2.2757657546423116
28,Male,Medium,Student,2,Rarely,4,3,3,5,1,Home Products,4,4,2,5,5,1.0
44,Female,High,Student,2,Occasionally,4,5,1,3,3,Home Products,2,3,1,5,4,2.154755463568946
19,Female,Low,Student,4,Occasionally,3,4,3,1,2,Fashion,4,2,1,3,4,3.556708315014529
41,Male,Low,Student,2,Rarely,2,4,3,4,4,Home Products,3,2,3,3,4,1.9057306076839162
32,Male,High,Student,3,Occasionally,5,2,4,1,4,Food,2,2,2,3,5,2.9925505845152465
23,Female,Medium,Student,2,Rarely,4,5,3,5,2,Fashion,2,4,1,5,2,3.4447479986365312
25,Male,High,Student,3,Occasionally,2,4,1,1,4,Home Products,5,4,1,5,2,3.130328385841344
44,Female,Medium,Student,4,Occasionally,4,3,4,5,4,Fashion,3,5,2,5,5,2.994169598563931
22,Female,Medium,Working Professional,1,Occasionally,3,5,1,1,1,Fashion,2,4,2,3,5,2.969504233397417
33,Female,Medium,Student,4,Frequently,3,2,3,4,4,Fashion,5,2,3,3,3,1.0
43,Male,Medium,Working Professional,3,Rarely,4,3,3,5,4,Personal Care,2,2,3,4,2,1.0
35,Female,Medium,Student,5,Rarely,4,3,2,4,4,Food,3,3,4,5,4,1.7197724173349853
23,Female,Medium,Student,4,Rarely,4,3,3,5,2,Home Products,4,3,4,3,4,1.5432091185510939
22,Female,Medium,Student,5,Frequently,3,4,4,2,3,Fashion,4,5,3,4,2,3.728598521046912
33,Male,High,Student,3,Occasionally,3,3,3,2,1,Fashion,2,3,1,3,5,2.503514275373206
30,Female,Low,Working Professional,3,Occasionally,2,4,2,2,3,Home Products,5,5,2,3,3,1.4201823859686526
22,Male,Low,Working Professional,3,Rarely,5,3,3,2,4,Fashion,5,3,3,5,4,2.763533706102822
30,Female,Medium,Student,1,Occasionally,5,4,3,5,4,Personal Care,5,2,4,4,3,2.1358310171616424
34,Male,Medium,Working Professional,2,Rarely,3,5,3,1,4,Home Products,3,4,2,3,4,3.0757478424264386
35,Female,High,Student,4,Occasionally,5,4,2,3,3,Food,4,4,4,4,4,2.486974304284555
25,Male,Medium,Working Professional,3,Frequently,4,4,1,3,2,Fashion,4,5,1,4,2,1.3429856700660245
30,Female,Medium,Working Professional,4,Occasionally,2,5,3,2,2,Home Products,2,4,1,5,4,1.6214477732166106
36,Female,Medium,Student,5,Occasionally,3,3,4,1,1,Fashion,4,4,4,4,3,2.920124180945569
43,Female,Medium,Student,2,Occasionally,3,5,2,4,3,Home Products,5,3,2,5,3,1.0
20,Female,High,Student,1,Occasionally,5,3,4,1,2,Home Products,3,2,4,5,2,3.148301310458182
41,Male,Low,Working Professional,4,Occasionally,4,4,3,4,1,Food,5,4,2,5,4,1.3573378936923761
25,Other,Medium,Student,2,Occasionally,2,3,2,3,4,Home Products,5,2,3,4,3,1.0
19,Male,High,Working Professional,1,Rarely,5,4,3,5,4,Personal Care,4,3,4,3,5,2.5553535769389626
25,Female,High,Working Professional,4,Rarely,3,3,4,1,1,Fashion,3,3,4,5,2,2.2239943849250916
44,Female,Medium,Student,2,Occasionally,3,4,2,3,2,Fashion,3,4,2,3,5,2.1711983021388086
30,Female,Medium,Student,5,Occasionally,5,4,1,1,3,Home Products,5,4,3,4,3,2.5009332314353596
30,Male,Low,Working Professional,4,Rarely,4,2,1,4,1,Food,2,3,2,3,5,2.4031295555634653
18,Female,Medium,Student,2,Occasionally,2,3,1,1,2,Home Products,4,3,2,3,2,2.6072035785432366
23,Female,High,Working Professional,1,Rarely,2,3,3,4,1,Home Products,2,5,4,5,5,1.0
41,Male,Medium,Student,2,Rarely,2,2,2,2,2,Personal Care,5,5,4,5,3,1.7125874113196797
36,Female,Low,Student,1,Occasionally,2,4,4,1,4,Personal Care,4,2,2,5,5,3.8957757766099057
33,Male,Low,Student,4,Occasionally,4,4,4,4,1,Personal Care,2,3,1,4,5,3.1713230450442684
25,Male,Low,Working Professional,4,Occasionally,3,2,3,3,3,Fashion,2,2,1,3,5,1.10677886758468
18,Male,Low,Student,4,Occasionally,3,2,3,2,1,Personal Care,2,3,1,4,4,2.4348572703269746
44,Male,Low,Working Professional,3,Frequently,2,5,4,1,4,Home Products,4,2,4,4,3,1.0
44,Female,Medium,Student,1,Occasionally,2,4,2,4,4,Personal Care,2,5,4,4,5,1.0
33,Male,Low,Working Professional,4,Rarely,2,5,3,1,2,Home Products,3,3,3,4,3,4.091754863809793
26,Male,Low,Student,1,Rarely,5,3,2,4,4,Home Products,5,3,4,5,5,2.007907880073969
30,Male,Medium,Student,2,Rarely,5,5,4,1,2,Personal Care,4,2,3,3,2,4.438380164178955
28,Female,Low,Working Professional,1,Frequently,3,2,2,2,4,Home Products,3,2,4,5,2,1.6261504164268346
30,Female,Low,Student,1,Rarely,3,2,1,2,2,Personal Care,2,4,1,5,2,1.0
42,Male,Medium,Student,4,Rarely,2,2,4,1,3,Personal Care,5,4,1,4,5,2.043181147352183
38,Male,Low,Student,5,Rarely,5,2,1,1,2,Fashion,2,5,2,5,3,3.4681315766571856
27,Female,Medium,Working Professional,5,Frequently,4,5,4,5,2,Fashion,3,3,2,3,2,4.913611203620823
21,Male,Low,Working Professional,3,Rarely,5,5,1,1,3,Home Products,2,3,3,4,4,3.90302326770738
44,Male,Medium,Student,3,Frequently,3,5,2,1,2,Food,4,2,3,5,2,1.8565515420077487
23,Male,High,Student,5,Rarely,5,2,4,2,2,Fashion,3,5,2,4,2,2.8066408779572627
24,Female,Medium,Working Professional,2,Rarely,3,2,4,1,3,Fashion,4,3,3,3,4,2.172794999769453
22,Male,Medium,Student,4,Rarely,2,4,1,3,4,Personal Care,5,5,4,4,2,1.0
28,Female,High,Working Professional,4,Frequently,4,4,2,1,1,Home Products,4,4,1,5,5,2.9821955597289658
30,Male,Medium,Student,2,Frequently,2,2,4,5,2,Personal Care,4,2,2,5,5,1.0
43,Other,Low,Working Professional,2,Rarely,2,4,3,4,4,Home Products,2,3,2,3,2,1.685797940224462
42,Male,Medium,Working Professional,4,Rarely,4,3,1,2,1,Home Products,2,2,4,3,3,2.8011894873004284
36,Female,High,Working Professional,3,Occasionally,4,3,4,3,3,Personal Care,3,4,3,4,3,1.0
40,Male,Medium,Working Professional,2,Rarely,4,2,2,4,2,Food,5,5,2,5,2,1.3545274315362148
27,Male,Low,Student,3,Rarely,3,5,2,3,2,Personal Care,3,5,2,3,4,2.9682355543863657
27,Female,Medium,Student,1,Rarely,2,3,2,2,3,Food,5,4,4,3,5,2.5452017284428523
28,Male,High,Student,4,Rarely,3,3,2,5,2,Fashion,5,4,1,5,5,2.6621091138852253
38,Female,Low,Working Professional,5,Rarely,4,5,1,2,1,Fashion,4,3,2,3,5,1.7042586365379584
24,Female,Medium,Working Professional,4,Rarely,3,4,4,3,1,Home Products,2,3,2,3,2,1.0
35,Female,Low,Working Professional,5,Rarely,4,5,1,3,3,Home Products,5,3,4,5,5,2.042757187399748
21,Male,Medium,Student,1,Frequently,5,4,1,2,2,Food,2,3,2,3,2,3.7056037136791264
19,Female,Low,Student,4,Rarely,4,4,2,1,4,Personal Care,5,3,2,5,2,3.4949876096223416
31,Male,Medium,Student,3,Occasionally,2,5,3,2,2,Food,2,5,1,5,3,4.13932125111147
30,Female,High,Working Professional,5,Rarely,2,4,2,5,3,Fashion,3,3,2,4,4,3.184422192409857
29,Female,Medium,Student,2,Occasionally,2,3,3,2,4,Fashion,2,4,4,5,4,1.4953905972425174
24,Female,Medium,Student,4,Rarely,3,2,1,4,1,Personal Care,4,4,1,3,4,1.2445199080999352
19,Male,Medium,Working Professional,1,Occasionally,2,4,2,1,1,Home Products,5,3,1,4,5,1.8741706948163812
30,Female,Low,Student,4,Rarely,4,3,2,4,4,Home Products,4,4,1,4,3,3.041105641131106
31,Male,Medium,Student,4,Frequently,5,5,1,2,4,Personal Care,5,2,3,3,3,4.510942429663306
44,Female,Low,Student,4,Rarely,2,4,2,1,3,Personal Care,4,5,4,4,2,2.110994341945098
34,Male,Medium,Working Professional,3,Rarely,3,3,4,4,2,Fashion,5,5,3,3,3,3.791987381003528
26,Female,Low,Student,1,Frequently,5,4,3,4,1,Personal Care,2,3,2,4,2,1.7556471193993455
34,Female,Medium,Working Professional,1,Occasionally,2,5,3,1,2,Personal Care,5,2,1,3,3,2.883210902945107
25,Female,High,Student,4,Rarely,2,2,3,1,1,Home Products,4,3,3,5,2,2.336727484097886
19,Male,High,Working Professional,2,Frequently,5,4,2,3,2,Home Products,4,3,2,5,5,1.9456861032527455
41,Female,Medium,Student,4,Rarely,2,2,4,1,1,Food,5,4,3,4,3,1.0
30,Male,Low,Student,3,Rarely,3,4,2,2,2,Fashion,5,5,1,4,4,1.0
20,Male,Medium,Working Professional,5,Frequently,4,4,3,5,3,Personal Care,3,2,2,5,2,3.676735539315917
33,Male,High,Working Professional,3,Rarely,4,5,2,3,1,Personal Care,3,4,1,3,3,3.25233729604956
23,Male,Low,Student,2,Frequently,5,4,3,1,3,Home Products,2,5,1,4,3,3.2926524254057346
36,Male,High,Working Professional,4,Rarely,4,3,1,5,1,Personal Care,2,5,3,5,2,3.5541532433034977
24,Female,Medium,Student,1,Occasionally,2,3,3,3,1,Food,2,3,4,4,3,1.0
27,Male,High,Working Professional,4,Occasionally,2,2,1,2,1,Home Products,2,2,2,5,4,1.3279725448392998
26,Male,High,Working Professional,2,Frequently,3,2,1,5,2,Fashion,2,3,2,5,2,1.0
19,Female,High,Student,1,Occasionally,4,3,1,1,1,Fashion,5,4,4,5,2,1.0
32,Male,Medium,Working Professional,3,Rarely,5,2,3,1,3,Home Products,3,3,2,3,2,1.8008371719917118
22,Female,Low,Student,5,Occasionally,2,2,4,2,2,Home Products,5,3,3,4,2,1.0275002298929186
39,Female,Medium,Student,5,Rarely,5,3,3,3,2,Fashion,3,5,2,3,2,1.4301396994183952
21,Female,Medium,Working Professional,4,Occasionally,2,3,2,5,1,Fashion,3,5,3,3,4,1.0
37,Female,Low,Working Professional,3,Frequently,2,3,2,2,4,Home Products,4,4,2,5,2,1.6341777480926603
21,Female,Medium,Student,2,Occasionally,3,5,4,3,2,Home Products,4,5,3,3,4,3.6871009073866503
35,Female,Medium,Student,5,Occasionally,4,5,4,4,1,Fashion,3,5,4,4,4,1.8807523672279667
21,Male,Medium,Student,3,Rarely,3,3,4,4,3,Personal Care,5,5,2,4,4,2.673462758144179
44,Female,Medium,Working Professional,4,Occasionally,4,4,1,3,4,Personal Care,3,3,3,5,2,2.8211822434859974
34,Male,Low,Student,1,Rarely,5,3,4,1,2,Food,2,2,1,5,4,2.6369704271219283
29,Female,High,Student,4,Occasionally,4,5,4,1,4,Fashion,5,4,1,4,2,3.3447864895314448
39,Male,Low,Student,4,Rarely,5,2,4,4,2,Home Products,5,3,1,4,4,1.0
34,Female,Medium,Student,3,Occasionally,2,4,3,1,4,Home Products,3,4,2,5,2,1.04833718436362
27,Male,Medium,Student,5,Rarely,5,4,2,5,4,Fashion,2,3,3,3,3,4.173579551268569
39,Female,High,Student,3,Occasionally,5,2,2,3,3,Home Products,3,4,1,4,3,2.2461898944345315
18,Male,Low,Student,1,Rarely,2,4,4,3,4,Fashion,2,5,2,5,4,1.0
39,Female,Medium,Student,3,Frequently,5,2,2,1,3,Home Products,5,4,3,5,5,2.3825286534012826
43,Female,Medium,Working Professional,2,Rarely,5,5,3,3,1,Home Products,3,2,1,4,5,3.0923626179587758
41,Male,Low,Student,4,Occasionally,2,4,2,5,2,Fashion,2,4,1,5,3,1.0
44,Female,Medium,Working Professional,5,Rarely,2,4,1,4,3,Fashion,4,2,2,4,4,1.7033625478708705
35,Female,High,Working Professional,1,Occasionally,2,2,3,5,2,Home Products,5,4,3,5,4,1.81836479423863
35,Female,High,Working Professional,4,Rarely,4,2,2,5,3,Personal Care,5,5,2,5,4,2.3893165148959064
31,Male,Low,Working Professional,3,Occasionally,2,5,2,1,2,Personal Care,4,4,1,3,5,3.886660862335666
32,Male,Low,Student,5,Rarely,2,2,3,1,3,Personal Care,2,3,2,5,3,1.0236530414121516
29,Male,Medium,Student,3,Occasionally,5,2,2,5,2,Food,5,5,2,4,4,2.881685076673442
21,Male,Medium,Student,4,Rarely,3,5,2,5,1,Home Products,2,5,1,4,3,1.0684270585561422
